loan_sequence_number,vintage_year,ead,pd_12m,lgd,expected_loss_12m
F22Q10015222,2022,93049.9,5.19066516313444e-06,0.4510108180396898,0.2178341093522263
F22Q10015248,2022,520893.0,5.434048167473063e-06,0.4510108180396898,1.27661212218192
F22Q10015403,2022,194108.0,1.367115434419331e-06,0.4510108180396898,0.11968385803968344
F22Q10015543,2022,62053.9,5.599665483747883e-06,0.4510108180396898,0.1567177270289723
F22Q10015565,2022,310915.0,6.364909455281609e-06,0.4510108180396898,0.8925259746177457
F22Q10015588,2022,90437.1,1.1200561479685211e-05,0.4510108180396898,0.45684973875935403
F22Q10015617,2022,97542.4,1.473325736165264e-05,0.4510108180396898,0.6481554413676481
F22Q10015645,2022,290074.0,3.0606564136749543e-06,0.4510108180396898,0.40041500312960204
F22Q10015651,2022,96030.7,1.016929369657793e-06,0.4510108180396898,0.044044110538912704
F22Q10015688,2022,114126.0,0.0001920043253684,0.4510108180396898,9.882858274587234
F22Q10015781,2022,171527.0,1.0314742706857432e-05,0.4510108180396898,0.7979539892889554
F22Q10015876,2022,421685.0,8.872266434013922e-06,0.4510108180396898,1.6873675272734205
F22Q10015913,2022,233235.0,2.792064333835105e-06,0.4510108180396898,0.2937014581153393
F22Q10015960,2022,226943.0,3.0270599670389143e-06,0.4510108180396898,0.30983093328445427
F22Q10016032,2022,227176.0,1.464596496098898e-05,0.4510108180396898,1.5006084868345284
F22Q10016122,2022,114735.0,6.973809522209577e-06,0.4510108180396898,0.3608718119710146
F22Q10016129,2022,70246.8,1.9456334477130077e-06,0.4510108180396898,0.061641688727759256
F22Q10016477,2022,146275.0,4.695521987402819e-06,0.4510108180396898,0.30977113313211874
F22Q10016489,2022,141730.0,1.813206168087583e-06,0.4510108180396898,0.11590333538318964
F22Q10016520,2022,405711.0,5.864554399176813e-06,0.4510108180396898,1.073096457175608
F22Q10016637,2022,121410.0,7.166444707039758e-06,0.4510108180396898,0.39241461393754384
F22Q10016652,2022,326510.0,2.8795377798715665e-06,0.4510108180396898,0.4240394152061328
F22Q10016674,2022,198056.0,1.9316214643073375e-05,0.4510108180396898,1.7254285720043316
F22Q10016910,2022,441546.0,2.3856359553489307e-05,0.4510108180396898,4.750803694837434
F22Q10016934,2022,281174.0,2.303351898806763e-05,0.4510108180396898,2.920938489486611
F22Q10017002,2022,211584.0,3.8577925804477665e-06,0.4510108180396898,0.3681363107834462
F22Q10017025,2022,240157.0,5.227263962538406e-06,0.4510108180396898,0.5661827587624699
F22Q10017044,2022,295357.0,2.7284152231942173e-06,0.4510108180396898,0.36345001510769626
F22Q10017137,2022,145160.0,1.5004014346552337e-05,0.4510108180396898,0.9822937693715734
F22Q10017249,2022,421057.0,2.2099570894246363e-05,0.4510108180396898,4.19673640272641
F22Q10017250,2022,261846.0,9.735142306919152e-06,0.4510108180396898,1.149675317048698
F22Q10017282,2022,391991.0,1.4094889880364937e-05,0.4510108180396898,2.491866330997776
F22Q10017296,2022,143067.0,2.3086197553029748e-06,0.4510108180396898,0.14896314650304857
F22Q10017309,2022,164827.0,9.96136721015271e-06,0.4510108180396898,0.7405156873536338
F22Q10017342,2022,226006.0,1.6476519660076847e-05,0.4510108180396898,1.6794706124681156
F22Q10017447,2022,189259.0,1.6379574394200887e-05,0.4510108180396898,1.398125359219612
F22Q10017460,2022,318072.0,3.585576029202692e-06,0.4510108180396898,0.5143649114452197
F22Q10017463,2022,152866.0,3.447609236718456e-06,0.4510108180396898,0.23769272869211208
F22Q10017464,2022,171759.0,7.092662309728153e-06,0.4510108180396898,0.5494342709763165
F22Q10017471,2022,251681.0,9.060074408788158e-06,0.4510108180396898,1.0284167806821936
F22Q10017526,2022,209903.0,1.8267501751119507e-05,0.4510108180396898,1.7293574231778073
F22Q10017660,2022,373778.0,2.2900759957068396e-05,0.4510108180396898,3.860562515369031
F22Q10017690,2022,337505.0,8.346475664999001e-06,0.4510108180396898,1.2704872226331898
F22Q10017718,2022,224878.0,1.5948335437456272e-06,0.4510108180396898,0.16175186273431025
F22Q10017771,2022,244995.0,5.093398169520665e-06,0.4510108180396898,0.5627970444957814
F22Q10017823,2022,147242.0,1.3309739273372798e-05,0.4510108180396898,0.8838696368523054
F22Q10017835,2022,328838.0,1.0661794048752085e-05,0.4510108180396898,1.5812452952429419
F22Q10017843,2022,107451.0,6.847270695522176e-06,0.4510108180396898,0.3318294429908865
F22Q10017846,2022,228464.0,2.62946179833419e-06,0.4510108180396898,0.2709390482934815
F22Q10017967,2022,604667.0,2.884788071507698e-05,0.4510108180396898,7.867144734219801
F22Q10018028,2022,84229.3,4.589256811595503e-06,0.4510108180396898,0.1743381815432141
F22Q10018088,2022,442438.0,4.2439469301488405e-06,0.4510108180396898,0.8468555225918761
F22Q10018153,2022,521597.0,3.6699633949037753e-06,0.4510108180396898,0.8633438038429391
F22Q10018462,2022,141308.0,4.681022455361995e-05,0.4510108180396898,2.983282861907422
F22Q10018538,2022,290930.0,7.897988944085384e-06,0.4510108180396898,1.0363154847794314
F22Q10018611,2022,146419.0,1.3270214803802652e-06,0.4510108180396898,0.08763192427688542
F22Q10018631,2022,179336.0,1.0591420612165276e-05,0.4510108180396898,0.8566603241468521
F22Q10018635,2022,63424.7,1.393542747961466e-06,0.4510108180396898,0.039862605010481236
F22Q10018642,2022,145640.0,7.944797683693588e-06,0.4510108180396898,0.5218557482695481
F22Q10018650,2022,98972.6,3.427222895519248e-06,0.4510108180396898,0.15298339298944963
F22Q10018667,2022,272174.0,7.656303420041814e-06,0.4510108180396898,0.9398374170345544
F22Q10018668,2022,212987.0,2.048210963502259e-05,0.4510108180396898,1.9675000041264603
F22Q10018675,2022,264707.0,3.0671560530225126e-06,0.4510108180396898,0.3661746356159684
F22Q10018677,2022,302089.0,4.662154178371105e-05,0.4510108180396898,6.35197093579235
F22Q10018714,2022,311031.0,2.998270578629114e-05,0.4510108180396898,4.205924368681031
F22Q10018786,2022,262516.0,3.002424282473928e-06,0.4510108180396898,0.35547969684526654
F22Q10018803,2022,534335.0,3.681224211332042e-05,0.4510108180396898,8.871414086310459
F22Q10018815,2022,220294.0,2.1365106790296005e-06,0.4510108180396898,0.2122729696940834
F22Q10018827,2022,182497.0,5.087635079280449e-06,0.4510108180396898,0.4187536850309728
F22Q10018858,2022,207564.0,2.8126168135517004e-06,0.4510108180396898,0.263299211875803
F22Q10019003,2022,410985.0,4.391054948806652e-06,0.4510108180396898,0.8139201537378424
F22Q10019039,2022,557956.0,5.6430022837367976e-05,0.4510108180396898,14.200287500895355
F22Q10019055,2022,298041.0,2.1587180268969787e-05,0.4510108180396898,2.9017426241440614
F22Q10019091,2022,467820.0,2.6134206265357287e-05,0.4510108180396898,5.5141053356341905
F22Q10019124,2022,364537.0,5.943304374833693e-06,0.4510108180396898,0.977139448317741
F22Q10019133,2022,104810.0,1.249490891701975e-06,0.4510108180396898,0.059063989023215226
F22Q10019231,2022,68292.5,1.268088666623378e-05,0.4510108180396898,0.390579631671481
F22Q10019394,2022,235036.0,6.87905883346059e-06,0.4510108180396898,0.7292062297564862
F22Q10019416,2022,122438.0,8.30309071050311e-07,0.4510108180396898,0.04585038307747319
F22Q10019417,2022,105271.0,7.953525597934335e-06,0.4510108180396898,0.37762035022288426
F22Q10019438,2022,192289.0,3.008132879368775e-06,0.4510108180396898,0.26087857680970133
F22Q10019487,2022,292831.0,1.0731766897374926e-05,0.4510108180396898,1.4173439052856343
F22Q10019528,2022,274394.0,1.056791576545633e-05,0.4510108180396898,1.3078288478804554
F22Q10019568,2022,130674.0,6.622094952231546e-06,0.4510108180396898,0.3902757329755981
F22Q10019681,2022,562344.0,4.1274785741725256e-05,0.4510108180396898,10.468244372524433
F22Q10019698,2022,132240.0,4.63457797377935e-06,0.4510108180396898,0.27641397277820323
F22Q10019705,2022,214209.0,8.500854358765583e-06,0.4510108180396898,0.8212724388251715
F22Q10019738,2022,307669.0,5.751725901280782e-06,0.4510108180396898,0.7981212620041459
F22Q10019895,2022,641339.0,0.0001984143673856,0.4510108180396898,57.39151986106918
F22Q10019950,2022,230961.0,4.1034348932255825e-06,0.4510108180396898,0.4274380279126193
F22Q10019981,2022,416137.0,5.286181983840808e-06,0.4510108180396898,0.9921227336696394
F22Q10020036,2022,56538.3,7.618466331109149e-06,0.4510108180396898,0.1942662055804208
F22Q10020064,2022,132906.0,0.0002196551443428,0.4510108180396898,13.166578279221778
F22Q10020248,2022,274275.0,1.19592225645221e-05,0.4510108180396898,1.4793676961893936
F22Q10020257,2022,229418.0,5.874977059843562e-06,0.4510108180396898,0.6078838755185654
F22Q10020317,2022,293141.0,6.9950821491463526e-06,0.4510108180396898,0.9248181475848591
F22Q10020390,2022,90724.8,2.481164431861432e-05,0.4510108180396898,1.0152395440310855
F22Q10020450,2022,176087.0,1.1258363458287914e-05,0.4510108180396898,0.8941070485105032
F22Q10020452,2022,172259.0,3.993517436960712e-06,0.4510108180396898,0.31025905533671927
F22Q10020534,2022,136459.0,4.748363394622341e-06,0.4510108180396898,0.29223558075419614
F22Q10020616,2022,281398.0,1.3545292205055349e-05,0.4510108180396898,1.719081013535369
F22Q10020631,2022,376161.0,9.706566110430331e-06,0.4510108180396898,1.6467449573827024
F22Q10020642,2022,301254.0,1.0121171231657829e-05,0.4510108180396898,1.3751515211896859
F22Q10020665,2022,376099.0,2.3192219044066726e-05,0.4510108180396898,3.9339736071174363
F22Q10020705,2022,545752.0,1.1567128387137568e-06,0.4510108180396898,0.28471336285851645
F22Q10020727,2022,205796.0,6.9741804831939355e-06,0.4510108180396898,0.6473170861532818
F22Q10020732,2022,141242.0,5.443181716253342e-06,0.4510108180396898,0.3467397652295782
F22Q10020771,2022,266202.0,1.5890555754369217e-05,0.4510108180396898,1.9078198344040502
F22Q10021121,2022,131875.0,2.1373937829610526e-06,0.4510108180396898,0.12712588038064415
F22Q10021152,2022,280399.0,3.3968820774649607e-06,0.4510108180396898,0.4295798382669654
F22Q10021479,2022,473663.0,2.9903509990070727e-05,0.4510108180396898,6.388201228573571
F22Q10021609,2022,270474.0,2.3078512454741647e-05,0.4510108180396898,2.8152715752274546
F22Q10021745,2022,272905.0,5.836969957978194e-06,0.4510108180396898,0.7184323996279051
F22Q10021779,2022,79593.1,1.7362406464856646e-06,0.4510108180396898,0.06232643668023809
F22Q10021800,2022,186354.0,1.2317334438399105e-05,0.4510108180396898,1.0352432599730534
F22Q10021991,2022,301886.0,1.3347730472307314e-05,0.4510108180396898,1.8173449167894835
F22Q10022001,2022,416575.0,4.123231089736035e-06,0.4510108180396898,0.7746719624777693
F22Q10022009,2022,140677.0,9.1032782584799e-06,0.4510108180396898,0.5775743196995252
F22Q10022088,2022,279393.0,1.0950635455281936e-06,0.4510108180396898,0.13798815303092904
F22Q10022097,2022,469227.0,4.860123879202719e-06,0.4510108180396898,1.0285307782615505
F22Q10022104,2022,195665.0,2.6899170647500336e-05,0.4510108180396898,2.373771965149358
F22Q10022188,2022,357219.0,3.518967489718606e-06,0.4510108180396898,0.5669395622478794
F22Q10022192,2022,78117.3,4.290746104489369e-06,0.4510108180396898,0.15117048280814807
F22Q10022218,2022,124569.0,1.5203964393104867e-05,0.4510108180396898,0.8541886196052457
F22Q10022239,2022,228991.0,9.15201346435702e-06,0.4510108180396898,0.9451963222390971
F22Q10022379,2022,160647.0,1.320222795966253e-05,0.4510108180396898,0.9565480840433438
F22Q10022386,2022,453142.0,1.547175222631146e-05,0.4510108180396898,3.1619920812507334
F22Q10022453,2022,195782.0,7.304688781538818e-06,0.4510108180396898,0.6450025583073754
F22Q10022485,2022,142318.0,1.0241160324573198e-05,0.4510108180396898,0.6573489235463353
F22Q10022491,2022,140268.0,1.7050982431828537e-05,0.4510108180396898,1.0786858224736804
F22Q10022549,2022,146673.0,4.5782824973595776e-06,0.4510108180396898,0.30285846778605496
F22Q10022556,2022,197611.0,5.105417793667057e-06,0.4510108180396898,0.4550188229231098
F22Q10022558,2022,423186.0,2.0256850932862588e-05,0.4510108180396898,3.8662522259458325
F22Q10022561,2022,124135.0,8.08369252874861e-07,0.4510108180396898,0.04525754521666809
F22Q10022562,2022,621572.0,2.282949400834668e-05,0.4510108180396898,6.399922096508223
F22Q10022594,2022,287965.0,4.7742529855252e-06,0.4510108180396898,0.6200576830336251
F22Q10022719,2022,314331.0,5.435318529228692e-06,0.4510108180396898,0.7705470704865404
F22Q10022726,2022,433229.0,1.0064936896591193e-05,0.4510108180396898,1.9665977398189363
F22Q10022788,2022,162311.0,7.72013307545763e-06,0.4510108180396898,0.565144752024453
F22Q10022822,2022,98235.9,8.003040852198986e-06,0.4510108180396898,0.3545783552949883
F22Q10022863,2022,947265.0,0.0001094523589264,0.4510108180396898,46.76097695762661
F22Q10022879,2022,141994.0,7.903766641606425e-06,0.4510108180396898,0.5061637766193012
F22Q10023002,2022,538303.0,1.0365845404349271e-05,0.4510108180396898,2.516624885382719
F22Q10023018,2022,396156.0,1.2371942438001671e-05,0.4510108180396898,2.2105028936236564
F22Q10023039,2022,237245.0,1.0233339485792752e-05,0.4510108180396898,1.094967954594491
F22Q10023084,2022,244542.0,1.1133858856488766e-05,0.4510108180396898,1.2279654009646557
F22Q10023098,2022,392496.0,2.7809243503316795e-05,0.4510108180396898,4.92279067305847
F22Q10023200,2022,279921.0,9.065242924193956e-06,0.4510108180396898,1.1444633422638526
F22Q10023380,2022,238972.0,3.686124939144378e-05,0.4510108180396898,3.972867020815243
F22Q10023387,2022,294062.0,1.198767375101562e-05,0.4510108180396898,1.5898669475562905
F22Q10023547,2022,298434.0,1.3527013582627442e-05,0.4510108180396898,1.8206949395236758
F22Q10023555,2022,250111.0,7.944672574100021e-06,0.4510108180396898,0.8961810469692986
F22Q10023589,2022,229645.0,2.4465233286364537e-05,0.4510108180396898,2.533922421811782
F22Q10023636,2022,106643.0,1.765782519074354e-05,0.4510108180396898,0.8492910080407459
F22Q10023637,2022,405568.0,1.6720123360096656e-05,0.4510108180396898,3.058370651616654
F22Q10023643,2022,281374.0,1.0746203192506208e-05,0.4510108180396898,1.363722392396959
F22Q10023733,2022,131214.0,4.545146185893863e-06,0.4510108180396898,0.26897690378397937
F22Q10023793,2022,533365.0,8.110627128485078e-06,0.4510108180396898,1.9510388099358171
F22Q10023876,2022,66075.0,1.2600645558800889e-05,0.4510108180396898,0.3755060395055939
F22Q10023907,2022,411591.0,7.66475593463481e-06,0.4510108180396898,1.4228239246632763
F22Q10023909,2022,181261.0,2.715718512844557e-06,0.4510108180396898,0.22201181308560253
F22Q10023947,2022,104104.0,9.162375913316916e-06,0.4510108180396898,0.43019215059683874
F22Q10023956,2022,88242.5,5.263359343510517e-06,0.4510108180396898,0.20947287053827474
F22Q10023984,2022,167302.0,8.398905569234849e-06,0.4510108180396898,0.633739519502894
F22Q10024029,2022,250491.0,8.539181051879204e-06,0.4510108180396898,0.9647067280477788
F22Q10024064,2022,576860.0,0.0017385794511168,0.4510108180396898,452.32639051451395
F22Q10024244,2022,235827.0,1.3052550538797103e-06,0.4510108180396898,0.13882761694789075
F22Q10024283,2022,495997.0,2.482401993735148e-05,0.4510108180396898,5.553133575628699
F22Q10024291,2022,127885.0,3.7773287798894296e-06,0.4510108180396898,0.21786695045047014
F22Q10024309,2022,218234.0,2.713420064858433e-06,0.4510108180396898,0.267070798025824
F22Q10024327,2022,261561.0,1.915502382289343e-05,0.4510108180396898,2.2596576415692566
F22Q10024369,2022,160281.0,6.923039304289157e-06,0.4510108180396898,0.5004558839309459
F22Q10024463,2022,162866.0,3.471432372561601e-06,0.4510108180396898,0.25499173174505857
F22Q10024471,2022,152811.0,1.0003594986960145e-05,0.4510108180396898,0.6894419055496762
F22Q10024476,2022,160328.0,3.101629789667014e-05,0.4510108180396898,2.2427780308813015
F22Q10024482,2022,151704.0,2.7617331296595125e-06,0.4510108180396898,0.18895818156895505
F22Q10024534,2022,75092.1,1.3245263731722704e-05,0.4510108180396898,0.4485819753506331
F22Q10024655,2022,290799.0,4.7607402344795384e-06,0.4510108180396898,0.6243877199446076
F22Q10024657,2022,518448.0,1.7157406174981827e-05,0.4510108180396898,4.011841764264309
F22Q10024703,2022,205703.0,7.564006128035852e-06,0.4510108180396898,0.7017452096096468
F22Q10024710,2022,272550.0,1.2827798406305885e-05,0.4510108180396898,1.5768314437014208
F22Q10024728,2022,288405.0,2.2507354288970884e-06,0.4510108180396898,0.29276165371052887
F22Q10024802,2022,212825.0,4.345451966183267e-06,0.4510108180396898,0.4171041921793116
F22Q10024834,2022,146708.0,1.6296298555481523e-06,0.4510108180396898,0.10782754769242124
F22Q10024895,2022,240739.0,1.4539816706822126e-05,0.4510108180396898,1.5786735877112592
F22Q10024899,2022,535816.0,6.631760241922205e-06,0.4510108180396898,1.6026233047067373
F22Q10024941,2022,136959.0,3.673040692919676e-06,0.4510108180396898,0.22688368917753587
F22Q10024962,2022,198850.0,1.145085801000896e-05,0.4510108180396898,1.0269530377059921
F22Q10024985,2022,119332.0,1.301139898629381e-05,0.4510108180396898,0.7002737919018658
F22Q10024994,2022,125005.0,8.968583577407116e-06,0.4510108180396898,0.5056362516290434
F22Q10025004,2022,248047.0,2.6784384783704127e-06,0.4510108180396898,0.29964194906358016
F22Q10025020,2022,239055.0,6.752217236736166e-06,0.4510108180396898,0.727999694431849
F22Q10025049,2022,307404.0,1.0859854328738576e-05,0.4510108180396898,1.505637674232026
F22Q10025050,2022,462746.0,1.9265611368014417e-05,0.4510108180396898,4.020799597483563
F22Q10025087,2022,240432.0,3.275840144829525e-06,0.4510108180396898,0.35522369623322314
F22Q10025152,2022,149144.0,7.168516823492367e-06,0.4510108180396898,0.48219428019117516
F22Q10025158,2022,163594.0,9.907758526460911e-06,0.4510108180396898,0.7310208160363996
F22Q10025340,2022,165580.0,8.799700910451252e-06,0.4510108180396898,0.6571473314885455
F22Q10025375,2022,133081.0,1.0312193858357778e-05,0.4510108180396898,0.6189478851729755
F22Q10025518,2022,200818.0,2.1834973522104247e-06,0.4510108180396898,0.19776173619987653
F22Q10025632,2022,188486.0,6.53741635424727e-05,0.4510108180396898,5.557406980974086
F22Q10025645,2022,230490.0,5.0241581600876475e-06,0.4510108180396898,0.5222787421446935
F22Q10025724,2022,248180.0,4.668974099875215e-06,0.4510108180396898,0.522606977800404
F22Q10025729,2022,386580.0,4.435266010883389e-06,0.4510108180396898,0.773296444103809
F22Q10025786,2022,69897.1,2.4145508642826047e-06,0.4510108180396898,0.07611714231202234
F22Q10025804,2022,137207.0,1.1961046307759396e-05,0.4510108180396898,0.7401715695275589
F22Q10025867,2022,215778.0,8.396278271594114e-06,0.4510108180396898,0.8171107913226245
F22Q10025888,2022,235195.0,8.524876103250653e-06,0.4510108180396898,0.9042804042905866
